result_version,id,category,message,intent_hint,status_code,ok,confirm_required,intent,run_id,latency_ms,tested_at,response,error
v20260213-rerun,DQ055,下单-安装安检报修换瓶,我要预约安装，明天下午有空档吗？,ORDER_CREATE,200,True,True,,614ce843-b281-4eac-a28a-4ed18c704d38,6141,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：安装
2. 服务项目：我要预约安装，明天下午有空档吗？
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：2026-02-14 13:00-15:00
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ056,下单-安装安检报修换瓶,做个安检，本周内都行，你帮我排。,ORDER_CREATE,200,True,True,,02ed1e7c-8d11-411c-8b4d-b18fa1101621,4115,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：安检
2. 服务项目：做个安检，本周内都行，你帮我排。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ057,下单-安装安检报修换瓶,报修，灶台点火老是失败。,ORDER_CREATE,200,True,True,,cc4b9bdb-2a0f-4da1-b170-2437d0f772ab,4122,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：报修
2. 服务项目：报修，灶台点火老是失败。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ058,下单-安装安检报修换瓶,我要换瓶，15kg一瓶，旧瓶要回收。,ORDER_CREATE,200,True,False,,5c67bb8f-fce8-48f4-9b34-80a878a4dacf,4116,,好的，您要办理的是“换瓶”。换瓶服务需要确认一下：是否要回收空瓶？您回复“是”或“否”即可。,
v20260213-rerun,DQ059,下单-安装安检报修换瓶,安装都能装啥？先给我几个常见项目。,ORDER_CREATE,200,True,True,,6443a65b-d634-4084-bf18-1c9a82ee0d2a,21865,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：安装
2. 服务项目：安装都能装啥？先给我几个常见项目。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ060,下单-安装安检报修换瓶,安检可以做后厨全套检查吗，我们是餐饮店。,ORDER_CREATE,200,True,True,,e7de7a2e-38c7-4ae7-85a0-0fabed4ba30f,2622,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：安检
2. 服务项目：安检可以做后厨全套检查吗，我们是餐饮店。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ061,下单-安装安检报修换瓶,报修先上门看，费用大概从多少起？,ORDER_CREATE,200,True,True,,cadcab9d-1b5d-4cb3-845a-7136c39c05e0,2614,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：报修
2. 服务项目：报修先上门看，费用大概从多少起？
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ062,下单-安装安检报修换瓶,我要装报警器+切断阀联动，按流程来。,ORDER_CREATE,200,True,False,,62ea9228-658d-4c1c-acf2-750eea1dc48b,2603,,"先按这个顺序处理：
1) 立即关闭燃气阀门。
2) 打开门窗通风，不要开关任何电器。
3) 人员先撤到安全区域。
4) 联系应急热线 400-888-0000。
如果您愿意，我可以继续帮您记录情况并发起售后处理。",
v20260213-rerun,DQ063,下单-安装安检报修换瓶,今天能安排安检加急吗？,ORDER_CREATE,200,True,True,,53e62e13-a6ea-4a80-952b-c728a01be2b4,2576,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：安检
2. 服务项目：今天能安排安检加急吗？
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：是
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ064,下单-安装安检报修换瓶,我想换瓶顺带做一次安检，能一起下吗？,ORDER_CREATE,200,True,False,,3270cb9c-62f7-4739-8616-8f19a03ed661,2598,,您要办理的是“换瓶”。好的，请问您要哪种规格：5kg、15kg 还是 45kg？,
v20260213-rerun,DQ065,下单-安装安检报修换瓶,地址默认，联系人改成张工，做安装服务。,ORDER_CREATE,200,True,True,,a3fee7b9-5a84-4ca5-88ad-febbda2de3ff,2557,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：安装
2. 服务项目：地址默认，联系人改成张工，做安装服务。
3. 服务地址：默认，联系人改成张工，做安装服务
4. 联系方式：改成张工 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ066,下单-安装安检报修换瓶,疑似漏气，但还不确定，报修怎么下最稳妥？,ORDER_CREATE,200,True,False,,ea47233a-6990-47c8-a1da-6ceba5389c12,2574,,"先按这个顺序处理：
1) 立即关闭燃气阀门。
2) 打开门窗通风，不要开关任何电器。
3) 人员先撤到安全区域。
4) 联系应急热线 400-888-0000。
如果您愿意，我可以继续帮您记录情况并发起售后处理。",
v20260213-rerun,DQ067,下单-安装安检报修换瓶,我要INSTALLATION，你直接按中文问我就好。,ORDER_CREATE,200,True,False,,8025511e-90fc-4a01-ae34-13424b89e75e,2584,,我在这边可以直接帮您办理。您可以说“下单15kg两瓶”“查最近订单”或“取消某笔订单”。您现在想先处理哪一项？,
v20260213-rerun,DQ068,下单-安装安检报修换瓶,我要SAFETY_CHECK，先别急着创建，先确认。,ORDER_CREATE,200,True,False,,1ec0f887-2b86-43d3-9f72-1854b6ec6941,2584,,我在这边可以直接帮您办理。您可以说“下单15kg两瓶”“查最近订单”或“取消某笔订单”。您现在想先处理哪一项？,
v20260213-rerun,DQ069,下单-安装安检报修换瓶,我要REPAIR，问题是火焰发黄还偶尔回火。,ORDER_CREATE,200,True,False,,302a7f82-62c8-4f0d-b5ff-9c6b79e3b5e7,2612,,我在这边可以直接帮您办理。您可以说“下单15kg两瓶”“查最近订单”或“取消某笔订单”。您现在想先处理哪一项？,
v20260213-rerun,DQ070,下单-安装安检报修换瓶,服务类型我说错了，改成换瓶，不是配送。,ORDER_CREATE,200,True,False,,b14688af-0fa5-4328-8c59-4ec0ec0de6f8,2569,,您要办理的是“换瓶”。好的，请问您要哪种规格：5kg、15kg 还是 45kg？,
v20260213-rerun,DQ071,下单-安装安检报修换瓶,安装能指定10点到12点这个窗口吗？,ORDER_CREATE,200,True,True,,33cfb3ef-a046-4583-8588-165eff427712,2599,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：安装
2. 服务项目：安装能指定10点到12点这个窗口吗？
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ072,下单-安装安检报修换瓶,我这个门店上午忙，尽量下午上门。,ORDER_CREATE,200,True,False,,955e6412-a5c3-41f4-bb9e-4c7a536fda82,2578,,我在这边可以直接帮您办理。您可以说“下单15kg两瓶”“查最近订单”或“取消某笔订单”。您现在想先处理哪一项？,
v20260213-rerun,DQ073,下单-安装安检报修换瓶,报修备注：设备品牌是XX，型号我一会补。,ORDER_CREATE,200,True,True,,826e98db-dd97-49aa-8cbb-0cbbbe0def39,2591,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：报修
2. 服务项目：报修备注：设备品牌是XX，型号我一会补。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：设备品牌是XX，型号我一会补

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ074,下单-安装安检报修换瓶,安检要开发票，抬头用公司全称。,ORDER_CREATE,200,True,False,,77a27f62-3bb2-4a02-8e57-df5ebcd3d1d8,2578,,"可以开票。您这是“新下单时开票”还是“历史订单补开票”？
如果是新下单，我继续帮您补齐下单信息；如果是历史订单，请把订单号发我。",
v20260213-rerun,DQ075,下单-安装安检报修换瓶,安装前需要准备什么，你顺便提醒我下。,ORDER_CREATE,200,True,True,,e298fba3-46a9-4cdf-a41b-caad6e3ff73f,2577,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：安装
2. 服务项目：安装前需要准备什么，你顺便提醒我下。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ076,下单-安装安检报修换瓶,换瓶数量先1，等会我可能改2。,ORDER_CREATE,200,True,False,,b3121d99-d3f3-4a12-af91-58c360ddf04c,2593,,您要办理的是“换瓶”。好的，请问您要哪种规格：5kg、15kg 还是 45kg？,
v20260213-rerun,DQ077,下单-安装安检报修换瓶,报修单你先出个确认单，我看完再点头。,ORDER_CREATE,200,True,True,,baf77865-066b-4cec-9fa5-0e74ef2d4547,2598,,"我先帮您把订单信息整理好了，请您看一下：
1. 服务类型：报修
2. 服务项目：报修单你先出个确认单，我看完再点头。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-rerun,DQ078,下单-安装安检报修换瓶,我说得比较乱，你帮我整理成可下单的信息。,ORDER_CREATE,200,True,False,,a40c8430-3413-44d3-9642-9c01564d2f0a,2541,,当然可以，我来帮您下单。请问您要办理哪类服务：瓶装配送、换瓶、安装、安检、报修或配件？,
v20260213-rerun,DQ079,下单-安装安检报修换瓶,能不能别让我选太多项，你按必要项提问就行。,ORDER_CREATE,200,True,False,,a864b189-f59a-4ca2-9371-e113a8815e9f,2583,,我在这边可以直接帮您办理。您可以说“下单15kg两瓶”“查最近订单”或“取消某笔订单”。您现在想先处理哪一项？,
v20260213-rerun,DQ080,下单-安装安检报修换瓶,我希望你像真人客服那样追问，不要机器话术。,ORDER_CREATE,200,True,False,,c81fb5c9-9773-4132-ac76-51bbce05c16d,2585,,我在这边可以直接帮您办理。您可以说“下单15kg两瓶”“查最近订单”或“取消某笔订单”。您现在想先处理哪一项？,
