result_version,id,category,message,intent_hint,status_code,ok,confirm_required,intent,run_id,latency_ms,tested_at,response,error
v20260213-fix2,DQ022,下单-瓶装配送,晚上十点还能送不？我要两瓶15kg。,ORDER_CREATE,200,True,False,UNKNOWN,65fac748-053f-40ed-bbbf-9f979f840f8c,564,2026-02-14T00:23:39,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ023,下单-瓶装配送,明早能送吗？大概9点到11点那段。,ORDER_CREATE,200,True,False,UNKNOWN,fba64644-00f9-480e-97bd-2d6b06a79fe8,573,2026-02-14T00:23:40,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ024,下单-瓶装配送,我就一句话：送煤气来。你继续问我吧。,ORDER_CREATE,200,True,False,CREATE_ORDER,6ac25c66-6ee0-441a-ac5f-d73d06eb311f,584,2026-02-14T00:23:40,好的，您要办理的是“瓶装配送”。收到。请问您要哪种规格：5kg、15kg 还是 45kg？,
v20260213-fix2,DQ025,下单-瓶装配送,我赶时间，能走加急就走加急。,ORDER_CREATE,200,True,False,UNKNOWN,8f1c8e8a-72a1-45a0-a3dd-198469d810da,589,2026-02-14T00:23:41,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ026,下单-瓶装配送,备注一下：到门口别按铃，打电话就行。,ORDER_CREATE,200,True,False,UNKNOWN,6b1d1eba-0cb1-41cd-8c75-d987f60be00e,555,2026-02-14T00:23:42,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ027,下单-瓶装配送,联系人改成王师傅，电话13800138000。,ORDER_CREATE,200,True,False,UNKNOWN,bbd4a66b-f656-41f9-a40e-d02e6ba2778e,573,2026-02-14T00:23:42,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ028,下单-瓶装配送,我手机快没电了，你先把需要我确认的都一次性说完。,ORDER_CREATE,200,True,False,UNKNOWN,fd4da729-1a46-4904-a58d-97b04ab54945,590,2026-02-14T00:23:43,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ029,下单-瓶装配送,下单但先别创建，我想先看看订单内容有没有错。,ORDER_CREATE,200,True,False,QUERY_ORDER,4bbcfdf3-d8de-4151-97df-c98dedff69a9,565,2026-02-14T00:23:43,目前还没有查到订单记录。要不要我现在帮您下第一单？,
v20260213-fix2,DQ030,下单-瓶装配送,我要两罐气，型号我不懂，你给我推荐最常用的。,ORDER_CREATE,200,True,False,UNKNOWN,36fac3f3-69e5-4768-bfb3-d18ca4fdd834,582,2026-02-14T00:23:44,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ031,下单-瓶装配送,ASAP下单，地址不变，电话不变，直接帮我补完流程。,ORDER_CREATE,200,True,False,CREATE_ORDER,10e5a156-00c1-49b8-aea9-9123a95939b8,573,2026-02-14T00:23:44,没问题，我来一步步帮您下单。先确认服务类型：瓶装配送、换瓶、安装、安检、报修或配件。,
v20260213-fix2,DQ032,下单-瓶装配送,今天19-21点要能到，能安排就下。,ORDER_CREATE,200,True,False,UNKNOWN,a2baae60-da6d-4446-ace9-2a91ccd4455e,576,2026-02-14T00:23:45,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ033,下单-瓶装配送,我要开发票，抬头是‘上海禾川餐饮有限公司’。,ORDER_CREATE,200,True,False,UNKNOWN,c59f5e29-9876-49c6-a401-e426a02f115f,579,2026-02-14T00:23:46,可以开票。我先记下您的开票要求；如果您是新下单，我会把发票信息一并写进备注里，后续只需要继续补齐下单信息即可。,
v20260213-fix2,DQ034,下单-瓶装配送,开票税号我等会发，你先把其他信息问完。,ORDER_CREATE,200,True,False,UNKNOWN,1aac5d76-c4e0-4b10-9761-c5d145b834c1,574,2026-02-14T00:23:46,可以开票。我先记下您的开票要求；如果您是新下单，我会把发票信息一并写进备注里，后续只需要继续补齐下单信息即可。,
v20260213-fix2,DQ035,下单-瓶装配送,送到仓库北门，司机到了给我打电话。,ORDER_CREATE,200,True,False,UNKNOWN,bdaacf82-d26a-447c-8047-d8b498978585,580,2026-02-14T00:23:47,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ036,下单-瓶装配送,我这个单子不加急，正常排就行。,ORDER_CREATE,200,True,False,UNKNOWN,5597494f-4ef7-4c62-a41f-727b518fb877,572,2026-02-14T00:23:47,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ037,下单-瓶装配送,先帮我算个总价，我确认后你再下。,ORDER_CREATE,200,True,False,QUERY_ORDER,e016614f-5e39-42cc-9787-41161071ac48,583,2026-02-14T00:23:48,您当前还没有可查询的订单。,
v20260213-fix2,DQ038,下单-瓶装配送,我想‘尽快’，但别太晚，超过21点就明天吧。,ORDER_CREATE,200,True,False,UNKNOWN,2e5057fc-e6eb-4f5f-8f5c-7db7e3eb2cd6,581,2026-02-14T00:23:49,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ039,下单-瓶装配送,我要1瓶45kg，最好今天下午能到。,ORDER_CREATE,200,True,False,UNKNOWN,b42980e3-7202-4181-ac87-7e89f84481ea,574,2026-02-14T00:23:49,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ040,下单-瓶装配送,你先问我缺什么，不要一上来给我长表格。,ORDER_CREATE,200,True,False,UNKNOWN,29fd7e4b-d803-46a6-af4c-4ce90a8dbbb5,597,2026-02-14T00:23:50,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ041,下单-瓶装配送,下单信息你帮我复述一下，我怕说漏了。,ORDER_CREATE,200,True,False,CREATE_ORDER,cbed12e5-5b06-437c-8905-7529e9c27316,585,2026-02-14T00:23:50,没问题，我来一步步帮您下单。先确认服务类型：瓶装配送、换瓶、安装、安检、报修或配件。,
v20260213-fix2,DQ042,下单-瓶装配送,现在下，时间你按系统最早可达安排。,ORDER_CREATE,200,True,False,UNKNOWN,1106130b-001d-4fa0-9126-acb51f682836,568,2026-02-14T00:23:51,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ043,下单-瓶装配送,送气+开票一起办，别让我分两次说。,ORDER_CREATE,200,True,False,UNKNOWN,3ee019f2-9231-4822-89ca-343399b1c488,562,2026-02-14T00:23:51,可以开票。我先记下您的开票要求；如果您是新下单，我会把发票信息一并写进备注里，后续只需要继续补齐下单信息即可。,
v20260213-fix2,DQ044,下单-瓶装配送,来两瓶15kg，备注‘从后门进，前厅忙’。,ORDER_CREATE,200,True,False,UNKNOWN,b67eeb79-75c5-43f3-bb57-410ddcaee1f0,566,2026-02-14T00:23:52,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ045,下单-瓶装配送,如果今天排不上，你给我一个明早最早时间。,ORDER_CREATE,200,True,False,UNKNOWN,361d3d34-c55d-4f99-b92b-1a4f92e7b2ba,587,2026-02-14T00:23:53,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ046,下单-瓶装配送,我就一句：给我来气。你来主导提问。,ORDER_CREATE,200,True,False,CREATE_ORDER,d1e14a08-d2d6-4faa-ab45-c4162002a062,555,2026-02-14T00:23:53,好的，您要办理的是“瓶装配送”。收到。请问您要哪种规格：5kg、15kg 还是 45kg？,
v20260213-fix2,DQ047,下单-瓶装配送,数量先按1瓶，你再问我要不要改。,ORDER_CREATE,200,True,False,UNKNOWN,d60e9ad7-2982-4fbe-863d-a754b97a701f,542,2026-02-14T00:23:54,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ048,下单-瓶装配送,我地址有门禁，备注加一句‘到门口电话联系’。,ORDER_CREATE,200,True,False,UNKNOWN,a4c6713f-5192-4eec-aff5-64d42c44d3f0,573,2026-02-14T00:23:54,我可以帮您处理账户和地址。您可以说“看我的资料”“新增地址”或“把地址ID 12 设为默认”。,
v20260213-fix2,DQ049,下单-瓶装配送,给我下单，联系人用李姐，别用账号默认名字。,ORDER_CREATE,200,True,False,CREATE_ORDER,bde854ca-2620-436d-a571-9897fae0393f,547,2026-02-14T00:23:55,没问题，我来一步步帮您下单。先确认服务类型：瓶装配送、换瓶、安装、安检、报修或配件。,
v20260213-fix2,DQ050,下单-瓶装配送,我这个是公司用气，发票必须开普票。,ORDER_CREATE,200,True,False,UNKNOWN,9c69ecdb-7819-46f2-aadc-33440976842a,548,2026-02-14T00:23:55,可以开票。我先记下您的开票要求；如果您是新下单，我会把发票信息一并写进备注里，后续只需要继续补齐下单信息即可。,
v20260213-fix2,DQ051,下单-瓶装配送,你先把关键字段确认好，再说创建订单。,ORDER_CREATE,200,True,False,UNKNOWN,c2a53d91-e9c6-40a3-ad9e-08596967779c,562,2026-02-14T00:23:56,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ052,下单-瓶装配送,15公斤两瓶，别加急，明天下午。,ORDER_CREATE,200,True,False,UNKNOWN,897decd0-bb4a-44ed-b14d-a6982cd08b46,556,2026-02-14T00:23:56,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ053,下单-瓶装配送,我想边聊边改参数，别每次都重头再来。,ORDER_CREATE,200,True,False,UNKNOWN,139054e4-dc9a-4538-b8ab-705991a35fd6,564,2026-02-14T00:23:57,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ054,下单-瓶装配送,下单后如果发现地址错了，你要提醒我改址时限。,ORDER_CREATE,200,True,False,MODIFY_ORDER,aecad10d-edf4-4172-9bf7-77f56c0ec722,551,2026-02-14T00:23:58,按规则，服务开始前至少 1 小时才能改址。把订单号发我，我先帮您判断是否可改。,
v20260213-fix2,DQ055,下单-安装安检报修换瓶,我要预约安装，明天下午有空档吗？,ORDER_CREATE,200,True,True,CREATE_ORDER,c979c1f1-90d9-4ac2-a1ea-1d11f24f42fb,535,2026-02-14T00:23:58,"我先把订单信息整理好了，您确认一下：
1. 服务类型：安装
2. 服务项目：我要预约安装，明天下午有空档吗？
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：2026-02-14 13:00-15:00
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-fix2,DQ056,下单-安装安检报修换瓶,做个安检，本周内都行，你帮我排。,ORDER_CREATE,200,True,True,CREATE_ORDER,4cea2673-6d80-41e9-a098-3ca9718beb27,564,2026-02-14T00:23:59,"我先把订单信息整理好了，您确认一下：
1. 服务类型：安检
2. 服务项目：做个安检，本周内都行，你帮我排。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-fix2,DQ057,下单-安装安检报修换瓶,报修，灶台点火老是失败。,ORDER_CREATE,200,True,True,CREATE_ORDER,5d220f86-044b-4a20-97f2-6fee56550b3e,567,2026-02-14T00:23:59,"我先把订单信息整理好了，您确认一下：
1. 服务类型：报修
2. 服务项目：报修，灶台点火老是失败。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-fix2,DQ058,下单-安装安检报修换瓶,我要换瓶，15kg一瓶，旧瓶要回收。,ORDER_CREATE,200,True,False,CREATE_ORDER,5d4d98e8-bd95-4b88-afa4-5bd4d1c110a2,554,2026-02-14T00:24:00,好的，您要办理的是“换瓶”。换瓶服务再确认一下：是否回收空瓶？回复“是”或“否”即可。,
v20260213-fix2,DQ059,下单-安装安检报修换瓶,安装都能装啥？先给我几个常见项目。,ORDER_CREATE,200,True,True,CREATE_ORDER,b9dac2a6-28ac-4082-897c-88da5517873f,549,2026-02-14T00:24:00,"我先把订单信息整理好了，您确认一下：
1. 服务类型：安装
2. 服务项目：安装都能装啥？先给我几个常见项目。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-fix2,DQ060,下单-安装安检报修换瓶,安检可以做后厨全套检查吗，我们是餐饮店。,ORDER_CREATE,200,True,True,CREATE_ORDER,9f32fec7-29e4-4b7f-b0d5-82a73fc32f88,536,2026-02-14T00:24:01,"我先把订单信息整理好了，您确认一下：
1. 服务类型：安检
2. 服务项目：安检可以做后厨全套检查吗，我们是餐饮店。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-fix2,DQ061,下单-安装安检报修换瓶,报修先上门看，费用大概从多少起？,ORDER_CREATE,200,True,True,CREATE_ORDER,93ee1f1f-df57-4e25-b295-b4acf672d422,563,2026-02-14T00:24:01,"我先把订单信息整理好了，您确认一下：
1. 服务类型：报修
2. 服务项目：报修先上门看，费用大概从多少起？
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-fix2,DQ062,下单-安装安检报修换瓶,我要装报警器+切断阀联动，按流程来。,ORDER_CREATE,200,True,False,SAFETY_GUIDE,1a53cba5-9a8f-4512-b5e4-63731244240d,547,2026-02-14T00:24:02,"先按这个顺序处理：
1) 立即关闭燃气阀门。
2) 打开门窗通风，不要开关任何电器。
3) 人员先撤到安全区域。
4) 联系应急热线 400-888-0000。
处理完应急后，您回复我“继续”，我再帮您安排后续处理。",
v20260213-fix2,DQ063,下单-安装安检报修换瓶,今天能安排安检加急吗？,ORDER_CREATE,200,True,True,CREATE_ORDER,84e42e5f-8b6f-4efe-ab65-e37465ced838,555,2026-02-14T00:24:03,"我先把订单信息整理好了，您确认一下：
1. 服务类型：安检
2. 服务项目：今天能安排安检加急吗？
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：是
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-fix2,DQ064,下单-安装安检报修换瓶,我想换瓶顺带做一次安检，能一起下吗？,ORDER_CREATE,200,True,False,CREATE_ORDER,a8f902cb-878c-417a-8204-d5eb23676cdf,551,2026-02-14T00:24:03,好的，您要办理的是“换瓶”。收到。请问您要哪种规格：5kg、15kg 还是 45kg？,
v20260213-fix2,DQ065,下单-安装安检报修换瓶,地址默认，联系人改成张工，做安装服务。,ORDER_CREATE,200,True,False,UNKNOWN,a8d78e7c-9173-43ad-898b-25a5e30fdc6e,547,2026-02-14T00:24:04,"您当前默认地址是：测试地址1号（测试账号 123）
共 2 个地址。
如需切换默认地址，告诉我“把地址ID 12 设为默认地址”即可。",
v20260213-fix2,DQ066,下单-安装安检报修换瓶,疑似漏气，但还不确定，报修怎么下最稳妥？,ORDER_CREATE,200,True,False,SAFETY_GUIDE,ca3159ff-50cd-4c73-9ba3-40dc3099d4e5,570,2026-02-14T00:24:04,"先按这个顺序处理：
1) 立即关闭燃气阀门。
2) 打开门窗通风，不要开关任何电器。
3) 人员先撤到安全区域。
4) 联系应急热线 400-888-0000。
处理完应急后，您回复我“继续”，我再帮您安排后续处理。",
v20260213-fix2,DQ067,下单-安装安检报修换瓶,我要INSTALLATION，你直接按中文问我就好。,ORDER_CREATE,200,True,False,CREATE_ORDER,1f3b4e26-de03-4bad-97e4-6a984920e829,582,2026-02-14T00:24:05,好的，您要办理的是“安装”。明白。请告诉我具体安装项目（例如：灶具安装、减压阀安装）。,
v20260213-fix2,DQ068,下单-安装安检报修换瓶,我要SAFETY_CHECK，先别急着创建，先确认。,ORDER_CREATE,200,True,False,CREATE_ORDER,24731199-cb06-4738-87a6-75485878af2c,577,2026-02-14T00:24:05,好的，您要办理的是“安检”。收到。请告诉我安检范围（例如：厨房、后厨、整店）。,
v20260213-fix2,DQ069,下单-安装安检报修换瓶,我要REPAIR，问题是火焰发黄还偶尔回火。,ORDER_CREATE,200,True,False,CREATE_ORDER,ba62729c-e0b7-4e66-b0dc-d8ac2565073d,568,2026-02-14T00:24:06,好的，您要办理的是“报修”。收到。请描述一下故障现象，我好为您安排报修。,
v20260213-fix2,DQ070,下单-安装安检报修换瓶,服务类型我说错了，改成换瓶，不是配送。,ORDER_CREATE,200,True,False,CREATE_ORDER,b98b9d77-9b16-4cb0-b9a6-f9ce5c0870f7,634,2026-02-14T00:24:07,好的，您要办理的是“换瓶”。收到。请问您要哪种规格：5kg、15kg 还是 45kg？,
v20260213-fix2,DQ071,下单-安装安检报修换瓶,安装能指定10点到12点这个窗口吗？,ORDER_CREATE,200,True,True,CREATE_ORDER,4dab045b-ffeb-4741-a4a9-d981faeef830,562,2026-02-14T00:24:07,"我先把订单信息整理好了，您确认一下：
1. 服务类型：安装
2. 服务项目：安装能指定10点到12点这个窗口吗？
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：无

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-fix2,DQ072,下单-安装安检报修换瓶,我这个门店上午忙，尽量下午上门。,ORDER_CREATE,200,True,False,UNKNOWN,de139d09-a702-4b25-9257-59068a120663,573,2026-02-14T00:24:08,我可以直接帮您处理。您告诉我现在最想办哪件事就行，比如“下单两瓶15kg”或“查最近订单”。,
v20260213-fix2,DQ073,下单-安装安检报修换瓶,报修备注：设备品牌是XX，型号我一会补。,ORDER_CREATE,200,True,True,CREATE_ORDER,46c41547-1a66-4eed-bf1d-5024d4b53a07,639,2026-02-14T00:24:08,"我先把订单信息整理好了，您确认一下：
1. 服务类型：报修
2. 服务项目：报修备注：设备品牌是XX，型号我一会补。
3. 服务地址：默认地址
4. 联系方式：测试账号 123
5. 预约时间：尽快（系统自动分配）
6. 是否加急：否
7. 备注：设备品牌是XX，型号我一会补

请确认上面的订单信息是否正确。回复“确认下单”我就为您提交；如需修改，直接告诉我要改哪一项。",
v20260213-fix2,DQ074,下单-安装安检报修换瓶,安检要开发票，抬头用公司全称。,ORDER_CREATE,200,True,False,UNKNOWN,5b70ac3a-2d2c-4068-9f07-63142e7e3f7d,569,2026-02-14T00:24:09,可以开票。我先记下您的开票要求；如果您是新下单，我会把发票信息一并写进备注里，后续只需要继续补齐下单信息即可。,
